Date,Ticker,Close,Volume,RSI,StochK,BBLower,BBUpper,DonchLower,DonchUpper,WilliamsR,FearGreed,Patterns,Score,Opinion,ATR,StopLoss,TakeProfit,TrailingStop,TrailingStart,MACD,MACDSignal,MACDHistogram,SMA20,EMA20,SMA50,SMA200,VolumeRatio,TrendRegime,ConfluenceRatio
2026-04-13,ABCL,3.66,2849696,59.12,83.02,3.23,3.65,3.22,3.75,-16.98,12,DoubleBottom,223.21,SELL,0.19,3.95,3.08,3.95,3.56,-0.03,-0.07,0.05,3.44,3.46,3.39,4.13,1.17,downtrend,0.00
2026-04-13,BE,176.67,6942426,63.67,98.62,118.30,175.26,116.50,177.51,-1.38,12,,312.46,SELL,14.28,198.09,133.83,198.09,169.53,-5.37,-8.03,2.66,146.78,149.26,151.34,99.54,0.72,uptrend,0.00
2026-04-13,BMNR,21.51,52760626,53.64,87.59,18.16,23.31,17.84,23.85,-12.41,12,,161.54,HOLD,1.43,19.37,25.80,19.37,22.22,-0.55,-0.35,-0.21,20.73,20.66,20.56,37.41,1.13,downtrend,0.00
2026-04-13,CIEN,479.90,2655678,64.29,77.87,337.84,505.76,344.99,513.49,-22.13,12,,229.68,SELL,32.68,528.92,381.87,528.92,463.56,37.11,37.26,-0.15,421.80,425.57,355.69,207.69,0.80,uptrend,0.00
2026-04-13,DLO,13.65,2327921,62.88,93.41,11.46,13.66,11.16,13.77,-6.59,12,DoubleTop,301.93,SELL,0.65,14.62,11.71,14.62,13.33,0.42,0.38,0.04,12.56,12.70,12.51,13.24,1.11,uptrend,0.00
2026-04-13,DNA,6.68,1017957,47.34,57.46,5.81,7.49,5.37,7.65,-42.54,12,,116.04,HOLD,0.59,5.80,8.44,5.80,6.97,-0.15,-0.13,-0.02,6.65,6.75,7.61,10.23,0.93,downtrend,0.00
2026-04-13,GEV,991.12,1626399,69.33,91.89,797.54,990.32,807.00,1007.38,-8.11,12,DoubleBottom,324.84,SELL,39.43,1050.27,872.83,1050.27,971.40,30.94,24.09,6.86,893.93,903.74,848.00,671.95,0.65,uptrend,0.00
2026-04-13,GLW,175.17,7176939,71.27,96.84,113.56,173.65,123.90,176.75,-3.16,12,,338.42,SELL,9.19,188.96,147.59,188.96,170.57,9.84,2.98,6.86,143.60,148.99,137.09,92.37,0.59,uptrend,0.00
2026-04-13,GOOGL,321.31,18794579,63.82,98.46,272.81,327.69,272.11,322.08,-1.54,12,DoubleBottom,270.63,SELL,8.41,333.92,296.09,333.92,317.11,-2.10,-5.80,3.70,300.25,304.31,308.01,269.30,0.65,uptrend,0.00
2026-04-13,INTC,65.18,110733226,77.84,98.12,34.99,63.32,40.63,65.65,-1.88,12,,357.37,SELL,3.11,69.84,55.86,69.84,63.63,3.53,0.94,2.59,49.15,51.81,47.54,36.41,1.05,uptrend,0.00
2026-04-13,IONQ,29.76,13486459,45.05,46.68,25.99,34.31,25.89,34.41,-53.32,12,,107.31,HOLD,2.20,26.46,36.36,26.46,30.86,-2.56,-2.68,0.13,30.15,30.25,33.06,46.46,0.78,downtrend,0.00
2026-04-13,OPEN,4.36,25144532,40.14,17.78,4.12,5.53,4.12,5.67,-82.22,12,,289.44,HOLD,0.34,3.85,5.38,3.85,4.53,-0.29,-0.16,-0.13,4.82,4.71,4.88,5.51,0.81,downtrend,0.00
2026-04-13,PLTR,132.37,65288149,38.85,24.40,129.29,164.37,122.68,162.40,-75.60,12,,259.01,HOLD,7.83,120.62,155.86,120.62,136.29,-6.77,-2.10,-4.68,146.83,143.44,143.94,164.11,1.36,downtrend,0.00
2026-04-13,POET,7.30,21275281,62.19,84.38,5.00,7.18,4.87,7.75,-15.62,12,,243.90,SELL,0.60,8.21,5.49,8.21,7.00,-0.28,-0.45,0.17,6.09,6.25,6.14,6.15,2.11,uptrend,0.00
2026-04-13,TSLA,352.42,52761941,39.23,25.73,334.08,403.74,337.24,403.73,-74.27,12,,206.31,HOLD,14.26,331.03,395.20,331.03,359.55,-17.94,-15.22,-2.72,368.91,366.73,393.02,397.48,0.82,downtrend,0.00
2026-04-13,UPST,28.06,4323161,52.42,82.98,24.29,28.62,23.97,29.34,-17.02,12,DoubleBottom|DoubleTop,168.04,HOLD,1.64,25.60,32.98,25.60,28.88,-0.44,-0.80,0.36,26.46,26.99,29.41,50.01,0.98,downtrend,0.00
