Date,Ticker,Close,Volume,RSI,StochK,BBLower,BBUpper,DonchLower,DonchUpper,WilliamsR,FearGreed,Patterns,Score,Opinion,ATR,StopLoss,TakeProfit,TrailingStop,TrailingStart,MACD,MACDSignal,MACDHistogram,SMA20,EMA20
2026-02-13,ABCL,3.10,2726718,39.01,23.59,2.60,4.67,2.74,4.85,-76.41,9,,50.00,HOLD,0.27,2.69,3.91,2.69,3.24,-0.52,-0.26,-0.26,3.64,3.46
2026-02-13,BE,139.74,8264306,49.65,19.21,133.41,166.36,131.00,176.49,-80.79,9,,198.00,HOLD,15.92,115.86,187.50,115.86,147.70,3.57,12.52,-8.95,149.89,144.07
2026-02-13,BMNR,20.96,48481323,39.19,28.22,15.92,33.07,17.19,31.49,-71.78,9,,50.00,HOLD,2.21,17.65,27.59,17.65,22.06,-4.65,-3.31,-1.35,24.49,23.66
2026-02-13,CIEN,303.92,3086814,68.70,93.27,212.94,309.40,220.52,308.81,-6.73,9,,148.00,HOLD,20.66,272.93,365.89,272.93,314.25,20.43,10.64,9.79,261.17,268.32
2026-02-13,DLO,11.97,1437490,30.48,4.33,11.99,14.98,11.84,14.84,-95.67,9,,276.00,BUY,0.62,11.04,13.83,11.04,12.28,-0.65,-0.40,-0.26,13.49,13.30
2026-02-13,DNA,9.29,750464,50.12,58.87,8.19,10.59,7.73,11.10,-41.13,9,,50.00,HOLD,0.79,8.11,11.66,8.11,9.68,-0.27,-0.04,-0.23,9.39,9.27
2026-02-13,GEV,802.13,2018481,65.37,74.58,625.67,844.41,645.26,846.00,-25.42,9,,50.00,HOLD,36.11,747.97,910.45,747.97,820.18,60.37,40.64,19.74,735.04,747.87
2026-02-13,GLW,133.46,10929420,76.57,90.97,81.47,139.35,91.01,136.83,-9.03,9,,227.00,SELL,6.32,142.94,114.50,142.94,130.30,13.89,10.13,3.76,110.41,114.18
2026-02-13,GOOGL,305.72,38422521,32.27,4.44,307.50,348.31,303.71,349.00,-95.56,9,FallingWedge,346.00,BUY,9.82,290.99,335.19,290.99,310.63,-2.51,3.01,-5.51,327.90,323.51
2026-02-13,INTC,46.79,69518705,50.67,43.98,42.58,53.81,42.28,54.60,-56.02,9,,50.00,HOLD,3.16,42.04,56.28,42.04,48.37,0.64,1.73,-1.09,48.20,47.23
2026-02-13,IONQ,34.11,21499581,38.08,24.36,27.51,53.67,29.99,54.24,-75.64,9,,50.00,HOLD,3.71,28.54,45.25,28.54,35.97,-6.80,-4.73,-2.07,40.59,38.96
2026-02-13,OPEN,4.45,32165069,32.93,9.59,3.97,6.82,4.28,6.92,-90.41,9,,198.00,HOLD,0.40,3.84,5.65,3.84,4.65,-0.83,-0.62,-0.21,5.39,5.24
2026-02-13,PLTR,131.41,45947395,33.54,11.98,122.04,179.86,126.23,182.43,-88.02,9,,198.00,HOLD,8.63,118.46,157.30,118.46,135.73,-16.52,-13.06,-3.46,150.95,148.60
2026-02-13,POET,5.58,5399577,40.69,23.08,4.54,8.22,5.13,9.14,-76.92,9,,50.00,HOLD,0.58,4.72,7.31,4.72,5.87,-0.87,-0.70,-0.17,6.38,6.17
2026-02-13,TSLA,417.44,51268269,44.92,56.76,399.36,450.10,387.53,452.43,-43.24,9,,50.00,HOLD,16.07,393.34,465.64,393.34,425.47,-11.29,-9.18,-2.11,424.73,424.83
2026-02-13,UPST,30.68,9756976,28.59,6.49,29.96,50.67,29.61,49.26,-93.51,9,,277.00,BUY,2.78,26.50,39.03,26.50,32.07,-5.23,-3.75,-1.48,40.31,38.94
