Date,Ticker,Close,Volume,RSI,StochK,BBLower,BBUpper,DonchLower,DonchUpper,WilliamsR,FearGreed,Patterns,Score,Opinion,ATR,StopLoss,TakeProfit,TrailingStop,TrailingStart,MACD,MACDSignal,MACDHistogram,SMA20,EMA20
2026-03-06,ABCL,3.45,4260500,49.09,55.75,2.80,3.81,2.88,3.84,-44.25,12,,50.00,HOLD,0.25,3.08,4.19,3.08,3.57,0.09,-0.15,0.24,3.31,3.46
2026-03-06,BE,135.19,14772900,43.58,7.43,133.73,175.75,131.00,180.90,-92.57,12,,198.00,HOLD,16.33,110.70,184.17,110.70,143.35,4.96,3.16,1.80,154.74,154.22
2026-03-06,BMNR,18.88,43629300,40.57,6.53,18.63,21.57,18.65,22.17,-93.47,12,DoubleBottom,268.00,BUY,1.80,16.18,24.28,16.18,19.78,-0.64,-1.97,1.33,20.10,20.89
2026-03-06,CIEN,294.17,3922100,46.25,18.03,269.13,368.37,251.26,365.90,-81.97,12,,198.00,HOLD,24.32,257.68,367.14,257.68,306.33,28.92,33.93,-5.01,318.75,313.96
2026-03-06,DLO,11.61,800700,37.37,12.56,11.46,13.48,11.34,13.49,-87.44,12,,198.00,HOLD,0.61,10.70,13.43,10.70,11.91,-0.28,-0.52,0.24,12.47,12.51
2026-03-06,DNA,6.50,937800,34.72,4.59,6.09,11.03,6.34,10.38,-95.41,12,,198.00,HOLD,0.78,5.33,8.85,5.33,6.89,-0.59,-0.29,-0.30,8.56,8.12
2026-03-06,GEV,789.23,2673800,46.69,6.09,768.47,893.72,753.00,894.93,-93.91,12,,198.00,HOLD,37.12,733.55,900.59,733.55,807.79,36.65,52.55,-15.90,831.09,818.42
2026-03-06,GLW,123.29,19094000,44.66,2.29,116.85,160.93,113.33,162.10,-97.71,12,,198.00,HOLD,8.94,109.88,150.11,109.88,127.76,12.74,15.91,-3.18,138.89,135.64
2026-03-06,GOOGL,298.52,25546200,34.79,13.72,295.17,323.00,295.18,330.38,-86.28,12,DoubleBottom,268.00,BUY,8.36,285.98,323.61,285.98,302.70,-8.53,-11.35,2.82,309.08,309.99
2026-03-06,INTC,43.42,74467100,44.11,26.50,42.20,49.92,42.14,51.30,-73.50,12,DoubleBottom,120.00,HOLD,2.58,39.55,51.17,39.55,44.71,-1.59,-1.30,-0.28,46.06,45.57
2026-03-06,IONQ,35.73,18431700,46.07,47.40,29.65,39.95,30.17,41.90,-52.60,12,,50.00,HOLD,3.19,30.95,45.29,30.95,37.32,-0.06,-2.68,2.62,34.80,36.53
2026-03-06,OPEN,5.00,45851600,47.08,55.64,4.29,5.46,4.26,5.59,-44.36,12,,50.00,HOLD,0.42,4.38,6.25,4.38,5.21,0.12,-0.20,0.32,4.87,5.07
2026-03-06,PLTR,157.16,74824200,60.96,87.77,122.62,154.91,126.23,161.45,-12.23,12,DoubleBottom,226.00,SELL,7.76,168.80,133.87,168.80,153.28,0.68,-6.78,7.47,138.76,144.58
2026-03-06,POET,6.28,10048000,49.88,48.50,5.11,7.02,5.31,7.31,-51.50,12,DoubleBottom,120.00,HOLD,0.56,5.43,7.97,5.43,6.56,0.28,-0.08,0.35,6.06,6.29
2026-03-06,TSLA,396.73,63870200,41.05,32.45,392.77,427.59,385.39,436.35,-67.55,12,,50.00,HOLD,14.11,375.57,439.05,375.57,403.78,-6.01,-6.40,0.39,410.18,409.62
2026-03-06,UPST,27.78,4048600,33.53,30.17,23.44,38.10,25.60,41.64,-69.83,12,,50.00,HOLD,2.15,24.55,34.24,24.55,28.86,-4.08,-5.20,1.12,30.77,31.16
